fctype,fcid
Gold,358629e8-cbce-49f2-b800-50a447f27cd6
Platinum,a43548e1-46eb-40de-bacc-3516053003c3
Platinum,9ba0384c-1620-4d5e-871e-95ba7d95da71
Gold,791117e0-6505-47b4-9972-20a75b097900
Explorer,14d9832c-0542-4250-8b63-e4a73bc74cc8
Gold,ab56bf9c-656c-4459-8dd2-e4971a8ae672
Silver,f8515b31-65db-4f60-b4a8-ef5145e91c42
Explorer,ac4f6266-5084-45d8-a2a9-b75eb7ef81f9
Gold,76ef862a-c1b1-41b7-a216-5a01c348572d
Silver,f20eb35d-639b-427c-b25f-fc007a37236c
Silver,ceb50af6-01b6-4706-b8ce-a15311fe5d97
Gold,e8b96e2d-b381-4766-8bfb-53cc25e7939d
Gold,71111fc5-206f-48ec-859b-fb81e7a1ef65
Silver,89614906-c5d6-4bd2-9d0c-d4f5f6fa894c
Gold,b18a2a22-583e-44d1-8cf2-e526119016bc
Platinum,40a7c7b8-8352-4f21-ba24-e68a32f86fa2
Platinum,cfdf5bad-e0e3-4a34-b3df-e5fc3bda359f
Gold,88de51f2-a827-4fd2-a431-6f4ab99bb093
Silver,36b66046-fc21-4a43-830a-b3d7d6b8a92d
Platinum,5df5bd7a-ae60-4e53-9723-0ae108e9ebe1
Gold,6ad4c893-5c0d-4b2b-b124-a9e71f46c0f1
Silver,ca106628-884f-49af-b873-23b73ca684cf
Platinum,289d439c-e611-4da3-97c4-347a600c2131
Silver,ee4f1db1-7399-48c6-b2b9-4949f50ff3a5
Explorer,d3b752e3-5480-42af-a653-e986336fd87c
Gold,0976b5be-f481-4486-9bb1-4668c0a1fff8
Explorer,87339343-45ef-4559-82bf-960a04a959db
Platinum,6a9ed1b9-5f87-4cfa-ae4b-adbef8e7f9cc
Gold,c3ada786-c8c8-4a5f-aa31-7abb2ecd22b8
Explorer,283f6f86-68f1-4fda-a7f3-5541e998ebfe
Gold,8790f248-7b3c-4e29-bbee-18921773fd9e
Explorer,0dc8eb14-580e-4ce5-a4aa-87dca41ea78b
Gold,87e5cec2-7d65-4a9f-ad13-22225beed04b
Silver,b96d4ebf-8edc-45c1-be9c-71be254bb5b9
Explorer,73333764-f22d-41e6-a193-7ae9f0b27877
Platinum,b0a62441-805a-4d64-87ea-6092dd10fb30
Silver,1fbed810-6292-4416-99d2-10eedbf63300
Gold,7d8b6838-0565-495f-ae5b-efeadd3005df
Explorer,152275db-40a9-4c28-8102-a05af9e0fee4
Explorer,232d74d5-3c62-4c49-a046-88cb0d653dc6
Explorer,9de0bb10-8f16-45ca-91b6-9a87efb0a67e
Platinum,33d766b7-774c-47ee-8a33-04d575c34621
Silver,880a4c3e-ec42-4b18-ad38-430dbc3c068f
Gold,c7aadb52-9310-4da5-8b27-0d48624a4cb3
Explorer,ca0ea2eb-9b4e-4539-b471-7a49a1363a56
Silver,62863976-a238-4759-a3e7-64c305bc0d82
Silver,25c03c50-1601-46c4-9bc7-354dce9185b2
Gold,0754eddb-8020-46c9-b76a-6ae31949f028
Gold,f592c4a6-9fe5-4751-bc03-08232bb8d69b
Silver,d39cf141-62bd-471a-9598-c6750a78ca45
Silver,21f7096a-d02d-4375-b04c-61320963e148
Explorer,05618048-0985-4bf3-aa53-d5cb975f045d
Gold,682c0dbc-660c-432d-aaff-d95e25e5243b
Platinum,787fc2ae-1260-4ede-82ac-f3f77222f88d
Silver,5c8d9f11-c656-4abc-92a0-0f6243c9d8d8
Gold,d0acafc6-433e-4e6a-87e9-cb960df1e74c
Silver,0706f5a5-73ee-45a4-bc37-06be20ff499e
Silver,e64bdaf5-5d47-4245-9a26-90a92ff98201
Silver,b6f14371-f043-4f29-8b9d-9c97dbd7a3c6
Explorer,b2960ed3-9b07-443b-8d14-78f0379ceadb
Gold,fd8d8588-a6af-44c6-a5d6-9ba957c5adfb
Explorer,47dd22d5-b33a-406a-b62c-06e675236d3b
Platinum,f2dfa185-4132-49f0-907e-9478d3b5ab22
Explorer,52eedf98-a095-4b3a-8980-ba50549365ef
Gold,b020fcb4-09a9-4715-a30f-28e6fcd6b368
Silver,3ffb9ac6-6965-41ee-a34d-50ea919e6a76
Explorer,63c4df8f-174b-42db-a7a7-0cf72bffab82
Explorer,d381d917-16f1-4acb-a562-1916e6c926e9
Silver,ababdb00-90d1-4ae1-a24f-916b516bc284
Silver,1da8dc22-5ce5-4494-a289-fe0b20693295
Silver,79c23713-1993-4a3a-99fa-d2503bd9e14d
Silver,a992d3b7-1ab0-4fd4-9337-a8ec241b741e
Platinum,f9dcddbc-58e9-4c9a-89bc-b9999f67e2aa
Explorer,e7d79bc6-394b-40e9-8061-9bec1c392198
Platinum,096f67d0-38aa-46b1-9796-b646f7064edf
Platinum,0e355eb6-619d-4025-a621-9a241494f622
Explorer,3ce4fa8f-b9bc-4e93-8670-3cf47a2797ed
Explorer,1b2d6ecd-8e61-4e58-8b27-215475f5e210
Explorer,c5145b50-c040-4e2a-9f95-ce5254dbfb23
Silver,2f18bd44-df47-49a8-896a-6d7edbeb8130
Platinum,54bd1b7d-eb9a-4127-a25f-5585e2572d51
Gold,86638e95-0d95-4b53-96fe-53b1fded23f1
Silver,7613acf5-2255-416a-9ccd-18138d726150
Gold,fe3023a7-c490-4b8f-a78e-1dd46dc33ce3
Platinum,7df1b6c4-6436-415d-8375-358ed8844e07
Platinum,a2491eae-2522-47ef-8a8a-94488051d931
Gold,b052e927-8a53-4cd0-9955-ee4df6d0264d
Gold,944f841a-0db3-4acc-b4e5-f7276fa51487
Explorer,83ee907b-e0b7-40ce-8fd9-022196b5f855
Gold,5d1d48b2-fedf-414a-9cff-210b065bf6b8
Silver,d00ee864-e900-4b02-a9ff-ce78a477dbf3
Gold,60d85829-d4be-4fad-b54a-527edbb8f609
Gold,e84706b1-6b98-43b1-a582-0f678061072b
Silver,9fb42556-00f5-4a44-a152-0aa760d33012
Silver,a579da19-b842-4a0d-a656-606a042de76f
Explorer,99ef8e48-643f-491a-9c0f-4cd63efe1a39
Platinum,bd688331-2f8f-4ca4-acc6-6d216781cbcf
Silver,2d5f9a99-91d4-4297-8563-8d947945c278
Explorer,00b455bc-9734-4585-9dcd-6b2607f5e48a
Platinum,11d0f97c-406f-4149-8482-5eeb995b6505
Explorer,e9734d89-fbf7-43bf-ae7e-0f75c2e7701e
Platinum,81ea53d3-8fd4-4534-afc0-333e6c28a336
Explorer,9fa37cf4-7686-4bb8-89c4-077662fd8dfe
Silver,068229d9-31ec-47a0-bd5a-68e5872dc32e
Explorer,3461390b-2bd4-42ab-bc9f-e6ce680fe550
Gold,5ad16813-16e5-4d13-a632-964b08f6c1e8
Silver,04f08e5c-b2c9-4de5-8aa4-22c715173d8f
Platinum,20d7be7c-0233-43b5-b774-a56fa6cd5c17
Gold,8385dbc7-2e7e-4e3d-b926-07da2e49abe1
Explorer,59b59a9b-e600-4c95-952e-09562f1aa545
Platinum,5eff56ab-7b54-45d0-9763-bc17008c24bd
Silver,a3c8bead-ad1c-4934-86a7-cacc59c527b6
Explorer,e24470ce-f74a-4207-9baa-bb16898bbab0
Platinum,69039d37-3868-41c1-a1fc-c0650e68204f
Explorer,550f8f95-fdde-4200-ab80-49369b1b49dd
Platinum,82c90b60-4fb5-4954-86e4-c57cf8baf1d1
Platinum,c8a2f4fd-6517-4081-becc-05211f0df2e4
Gold,38d94fc4-6277-43a3-bbcf-a108bbb72ce4
Platinum,8ed19985-72ed-4eaf-a8cd-6448568cbb89
Gold,ec595ef3-6a51-482f-89b0-9ec695aa38b2
Gold,1170023d-be0e-40ca-911e-44a9bf30f5bd
Gold,479539fa-0ea2-428d-a407-30d3818fc321
Platinum,7042600d-45df-4e12-8ca3-affd6e2887ed
Silver,d685611d-3fdd-479b-9c30-029ff49693b0
Gold,938b81bc-4033-40ba-9e72-affb5902847e
Gold,a2de3403-26be-40a6-b4aa-a10249530ea5
Silver,c7c9d4fa-de27-4d45-bf30-7111dc7ccd50
Platinum,4f4223a4-a2d8-46bf-a67a-9516e77d4de7
Platinum,adeed2e9-8afa-4155-90c9-f70a8978912c
Explorer,8fe563ab-300f-4241-b4bb-214e4ef944c5
Silver,b9b61e7b-c37b-403a-b58e-0f305179efd0
Explorer,09ca0eba-ebcf-409e-9139-615b34e56701
Gold,1ecd93b1-fefd-4134-afd6-19bc9854301f
Platinum,5e803418-87c3-4161-8f99-76ea4def2d6e
Silver,5095ff1a-ef79-43f1-8199-5bc6c4959fdb
Gold,87b70fbd-bda0-4f96-bd3a-1530546e9df9
Platinum,a4accfc6-19c4-412b-99c7-b69c172f9cec
Silver,bdd5061c-b99d-4d14-aa72-b934a7f37a4e
Gold,9e8e9906-af8e-4c53-8563-e79aeaf79da3
Platinum,38ea1968-62ac-46a9-b24a-e3be2abb059c
Platinum,5f11e983-2c87-419e-83b1-70d47403d871
Explorer,25e8db01-4c28-4707-9627-d977eef7560c
Gold,4a9fbf7c-0f64-480d-9018-a9caa2cb4f0f
Platinum,e2fcc6fc-8283-4aae-92cb-b347ea0fa480
Silver,4c9a5642-d937-4d53-9453-661f323ecfa5
Explorer,5640fa4b-dc4f-4db8-93d1-f192c3863cd2
Explorer,ab144585-6c39-4f10-a10a-35f8aabf94a7
Platinum,a1f4846e-2161-4995-b28f-47c7f9beaa3e
Platinum,8858b2a0-ccde-46ab-89dc-4dbdb5e824c7
Silver,15eb0594-82c7-4e66-9da9-db1a5fd9a0f9
Silver,2bf51078-c03a-451f-9571-08c2de159c61
Explorer,ca301cf0-b127-48a6-aa2d-dd923fa54713
Gold,c3b43aeb-9430-4e77-965f-44308e174878
Platinum,ce5db1c0-fdd3-4021-9b4c-5ae99a14ecd7
Gold,232792db-a9fb-46f5-a738-a45acca17693
Explorer,1aafc312-43c3-4573-8a8f-e955a92f144f
Platinum,d35f9a6f-bb3a-4dba-9bf7-9b8011d6c6bf
Platinum,8bf86917-b50b-4462-a70b-19b72508faba
Platinum,1d75f7c2-062c-42f3-aa69-6d5dabc831b7
Explorer,e0e1f020-7e65-4faa-abb3-37fe24a696f7
Explorer,d7da1bdb-9c76-4710-92b9-a3ca01873acf
Platinum,46add9ff-0cfe-49ca-b8d0-44a3af4f175c
Platinum,a701bedd-0c1d-4e90-a5d5-53a105018a8e
Gold,7eab5757-b752-42bb-b497-8c7875038ccf
Silver,2f5fa109-09f5-4b0d-957f-c5b946c9e777
Explorer,ba2238c2-47a3-4a80-9351-07eb12450af1
Gold,844ab257-b708-4b41-bf92-db33ba325fd7
Platinum,b1579cb3-9225-425a-b777-dd9a50b71b5a
Explorer,9ef76e03-262c-40bc-b8a9-eb92b7c19c3d
Silver,001f1516-f515-4a3a-8fee-4e47f3c9efd8
Explorer,8832d9fc-d0dd-478d-9eb4-3d950fdb16f7
Gold,189e78ea-c4b7-4f00-946b-a8ef14c14e74
Silver,4c4bb094-5636-42f6-b2e0-19a015e3c09d
Platinum,b2e63e01-1778-4733-ae71-12f125e6a4c5
Explorer,3aa3251a-4b2e-424e-bdc5-7f53daac5c6f
Explorer,a8f2e787-0faa-4626-8574-85176c7fb060
Explorer,4c81fe31-6ae9-4155-8e21-95b76969a435
Explorer,235a5f85-f0c1-421b-a6ad-194f9518b742
Gold,e20f054c-f7c1-4d98-a509-00ab85f055c0
Silver,f376929c-fb08-44a8-905b-c8df95ea9784
Platinum,088c2a70-6c42-448f-84a4-df4f80faa534
Silver,579aee9f-50db-419f-aaea-a8a5de3aea13
Platinum,43ae8c44-4fef-45e0-ba84-91269e4ebeb6
Gold,6d057248-d457-4472-80fe-e5346799dc2d
Gold,786c8201-c73a-4a92-819d-7fedb5b07303
Silver,cf0f5117-a22b-462d-aea3-ebc7f8ce6eaf
Explorer,0989ce38-8d7d-446b-b94f-87c19548a330
Platinum,388e9228-d9f9-461d-911e-5aade16b1823
Explorer,67181f71-1102-459d-954f-eb28dcbf56bf
Silver,e0df6eea-52ff-4d0c-9958-583394dfb3b1
Platinum,3ca4221b-89a9-42a7-ad06-99775bfe4393
Silver,45a8a4dc-312f-4df5-a5b2-496c1878bbcd
Platinum,c938894d-9c85-464a-ab6c-8e63c834bfe8
Gold,83e503c8-c216-4243-bd66-8bc45859af18
Gold,4578fb30-d336-4f17-a742-8d9e8d72c826
Gold,e403caa0-dee8-4daf-b98b-ebb418815349
Explorer,43f8a8f9-0302-46ce-9810-a55e43646830
Silver,8221d0df-0a1c-49b5-9bfe-6d952f4948d2
Silver,37468d93-181e-4bd0-bcd4-c646b065dcfa
Silver,648e2c1e-d3d4-4bf6-a294-b95836775afd
Silver,8b3abe99-1ee8-4b0c-826f-87958fca47be
Gold,8108cc27-aed0-44ee-8c83-56a8ab4194b0
Gold,d5b86604-7798-4ed4-91ce-619004905133
Silver,25b4a78f-984a-4e16-9b44-3e62651ed571
Silver,b78570ab-2cc0-4946-ac54-5e045e1b6482
Silver,dc4befc5-56b5-4670-9b8d-aa69b0c11466
Gold,f5e62e7a-edf3-4ae6-93e6-379a34cb6f52
Platinum,09b27c01-bd59-446f-b7ec-201c762cffe5
Silver,554c6316-baca-4c3d-ad22-4128e4049db7
Gold,1f6c8e8b-ea3b-48b2-969a-d050bae1ad8e
Silver,fd63f6c7-9efe-4267-bc71-04d40213e0ad
Platinum,5c75d08b-dbba-4b0b-8734-e369e5949f16
Gold,c36fa55e-e2b1-49db-82b8-6231e95c5907
Silver,e6f0225f-87e2-48e9-a035-0c633d9f3579
Silver,2bd973a9-4814-4701-b55f-9a842b8b8d3b
Explorer,6c879986-4528-4fb4-a00f-aed3284c4f00
Silver,0e57b093-078b-4a51-99e7-6d399a47d05c
Silver,1ccc3354-45d9-4097-a570-6ed1f0d1248b
Platinum,d94d1566-9035-4904-be81-d05db487bf3c
Platinum,dc01d5e6-a0d8-4c2b-8992-d4632fa06874
Platinum,141918f2-a0c6-48c7-9355-b3f84a2f965e
Gold,e26e340f-c199-4d79-b57f-8ffcde68f3f7
Explorer,1e78d7e6-4514-4393-9cdf-f8654efb8c0f
Explorer,36d2316a-3716-4b0e-a7f0-1998e9063900
Platinum,2318acdd-6436-409d-9276-645c7dd995cd
Platinum,a2a3f5f7-85f6-4137-b37b-0963ac155327
Platinum,fde0b67a-18d3-4fa5-b005-909da3fce978
Platinum,8fb60d8e-2461-47e4-a70a-5d9239b0a1bb
Explorer,1cc6809f-37fa-48d5-8272-774b0a4b775c
Platinum,2218819d-c26f-42be-a8d2-35835b5a882b
Explorer,1bf0a53c-b307-41c7-918c-6877b6c8c29d
Platinum,9004f8b8-a1f9-44b9-8fcc-ddc0be4be56d
Platinum,e7a79826-a5c5-4506-9557-41e925026c83
Silver,5a0962c9-0f5d-4e8d-8592-32b6fc38398b
Explorer,e127495a-186a-4fbe-939b-e4f9856f0ba8
Explorer,25a19228-5678-4260-b2eb-0b6ce755ff38
Gold,cc588c00-04e0-4c0c-9617-a030f3f365db
Gold,04237b32-12bb-45d4-97f7-0cdfa597415b
Explorer,8534fd6f-457c-4a32-ab5a-999acdaa1a06
Explorer,015d3155-540b-4070-9d7d-27e67368230f
Gold,ac52565d-be57-4fe6-bff7-c22038303633
Explorer,fafd6181-9168-4278-800d-dc81a834c3a7
Silver,7def1230-1751-4133-a73d-614485bb296b
Platinum,2fddb5ff-a4d6-47b3-bac2-46ca7140559c
Gold,93f17165-b0fe-4edc-a26d-81a13cc252a0
Gold,4c886ace-56d2-4fa8-81bb-c37e7f63c703
Platinum,c84eb293-f23b-4a38-98b9-9f49bee1e829
Gold,069c83f6-e349-4a43-8517-4ef0c1751b1f
Silver,b6f08e12-fa51-4aa6-9946-b1d61c86af86
Silver,4c5f6d70-66b9-45fc-80ed-ae1c226bbccb
Gold,9f4dba94-eab7-4e4b-a03e-82b093a05dfc
Explorer,ea4fa66b-5aab-4634-b3e8-0023b38989ee
Silver,959bf69e-cb52-4bb1-90a4-7ff0500678f0
Platinum,92d355ad-d6fc-484c-bcac-18826fe8d566
Gold,2d548c26-c4ea-4c90-833b-5c92720bfc2a
Explorer,4a26e9f1-72f6-4765-8e04-c7ffa3de14b4
Gold,2e97d52f-3a23-427e-aa6e-6da959f64644
Gold,1d2ac1f3-0483-4058-931d-d8afe9b21a21
Gold,2d14c654-75ec-4d49-815f-6666d98fb135
Gold,ac43665a-5792-41b7-94e6-c21b62a17163
Silver,5f397d35-67ed-4b6b-8095-322c3de8a034
Platinum,acd9d335-113a-4346-a762-8e189be3e7b0
Gold,a41ffa20-d4ab-4651-982e-3febe51d792b
Silver,0a13f9e0-9118-46dd-8bb2-019bbb233455
Explorer,7ca3ee69-f3d7-47ab-8f2f-40d9d3ae711e
Explorer,46f53e7d-0134-4ba7-8f82-ddd3f1df37ed
Gold,bcef9849-3083-45a4-b39b-0ad368714201
Gold,be4967b5-3ddb-48dd-9f14-7115099385e7
Silver,26b9f984-0f32-4433-a714-a77aae3e0bba
Gold,44f809c0-e615-456d-a666-4352f95b39d9
Gold,0bac856b-5c0c-4346-9e6c-57685a7ef81a
Explorer,80fe028e-a588-4d71-a1f1-2b5c20b04e9d
Platinum,07ee4d5a-4d3d-458c-b7c2-275bf705ed76
Gold,cce31a7f-216a-4b68-90e7-23df9ec4592b
Explorer,445c3593-f38f-4107-bb53-25d03f70a0d0
Explorer,6ee63efd-1144-4a85-90a7-cbbac4fbfc3e
Platinum,1302a2ff-e721-4c13-95cf-5e3d2c54bcab
Platinum,31c960ab-fa94-454e-a58f-7df2df7daebe
Platinum,d9006c99-22d3-4dba-8c29-bbb9ece4651c
Explorer,b1a19af7-0b8d-4ce5-8dc2-08519fe40e18
Silver,df4ae824-dd04-4235-86cb-f7838b01623c
Explorer,e45fa04d-0003-405e-a7f2-4f02712a2e86
Silver,b483fea1-b6c2-42e2-8940-de3b600bff00
Platinum,80ee12bc-07d6-42a4-a83b-dc6df204b7b1
Gold,3b5a67b3-2875-4613-bebc-3622ee626707
Explorer,73a1ec4c-159e-4318-8d9d-abed48fb3a70
Gold,9fb7eab6-8b0c-48c0-8bb7-0c13504327be
Gold,dc1bf171-269d-4081-b3b8-4f435b52337d
Silver,f96d680d-b6b7-4296-b295-d258f1fa4c02
Gold,5d0bd4e0-cb14-4916-9370-9248e7171bee
Explorer,d059cd1e-9420-4d5d-9d77-54878c297b11
Silver,3fcd70a0-211b-4cb3-9662-2690667086a3
Platinum,ab161edd-db0c-4de9-9db4-c4df3a313f2d
Platinum,775c8c19-34ec-4783-8f97-712ea5ed9175
Platinum,23d309b7-3f31-4d6d-9287-781954e074b4
Platinum,3138a193-86d1-4dd1-a056-e43d2ce0ebeb
Gold,54828f6f-337f-4d4a-92a8-b68e580097d4
Silver,eb550a69-7593-41b0-afa8-a1a9577bd31b
Silver,9c1365db-a0ea-4174-959d-9ff3d666127f
Platinum,82792f8b-43b1-4f34-be34-72520f1d70d7
Platinum,1183b1e9-6dd9-4787-bdd8-9f2e7fce96ee
Platinum,7fdb7ef5-734e-497f-a22e-ed24b71dbfdf
Silver,f0cce3ef-7f5e-447b-90ff-673ba244e6a5
Platinum,3a491afe-cf03-4b1a-835d-b2de55ea5bbc
Platinum,6b9fe558-1dd5-48bf-8cce-cfe8f244bcb5
Gold,5ba663d8-cd38-465e-a930-5468c321c7f3
Platinum,ece39eac-7edd-4228-a9f7-519b8469e005
Silver,1f552707-0800-4810-9c9d-ddf8f2f9f393
Silver,7f6a691c-751c-4181-8a8b-a4f42d55b8c8
Explorer,a2cd6fb4-7fec-4fd9-9afd-6a634f269f21
Explorer,6bfe604d-de44-4b54-8e46-dfdbb573a79d
Explorer,46a2a2c9-4fed-4836-b792-e7878799cc73
Gold,25d7da58-afe9-43d0-8e03-32c04867a57e
Gold,ad93918f-da9a-4e42-86c0-8d37ab138252
Explorer,4a4240bd-7800-4b1a-af30-01edad1ecd1a
Gold,f4ffbd47-cc9a-461e-b5bb-b4cafd578b7d
Explorer,cee4dd27-a820-4b53-bd8f-0afe399972a7
Platinum,412cacad-26f1-431b-a486-496af55e739b
Platinum,e9f98ea3-246d-4dd0-8385-7e0e05355752
Platinum,d626c5b3-f8bd-4342-bc56-938d2278d96c
Silver,da9f3659-a439-4767-ab65-7c9ea3475d47
Silver,c02801ef-4032-49d5-a0a2-3c956e9a2c21
Gold,a89ab66a-c780-4444-9787-2eb71d791258
Platinum,8774f507-49cc-4a02-b43a-5d98b2ef5f12
Silver,13e06c40-e166-40d7-ad34-b675794e756a
Explorer,aa8910bc-4818-4120-8abc-370913b69bad
Silver,36da132f-8260-4580-aa16-c97b75fed399
Platinum,03442cd4-7a27-4d8f-9222-5ce67eb92f76
Gold,71772448-a93d-4f38-8df0-54ca49e20569
Gold,28089a7c-17cb-4bb5-9bee-5834675281ff
Explorer,be04c473-ace1-45e3-a17e-cdb6cb3a3404
Gold,281e70d1-6737-493c-a3dc-276557acefc5
Silver,2717bbfc-bfbe-49a9-9ecf-b758919aa0c0
Silver,dc6a8ef0-c2a6-43ad-9ed8-6ef154b96cd7
Platinum,5b89e194-f2ff-4a25-b6a3-18af5f03556a
Explorer,0627caaa-5109-4657-9c4c-086389fa376f
Silver,b174f957-9ae9-4e3f-9b0f-e4970021bf24
Platinum,4a8f22f2-559b-4832-b8b6-0b94c1c1c59a
Silver,0cecad8b-438c-456d-8996-b34e8798bddd
Explorer,a34be6cc-aad8-4628-9c7a-def161e15d80
Gold,3e2a0640-1309-46e1-810f-7dbbecf7e9b3
Silver,2b9704aa-ac6b-460d-8140-a23fac25d247
Gold,d8feaa86-0acc-42a0-83ac-dd2e7a72d2a0
Gold,fb62ad16-024f-48b0-a5fa-c6414a21dbc5
Silver,92b8fdec-d58c-46cd-9579-f29a7ebcecbc
Explorer,a212be64-8a37-4776-bbc5-21297a9b48bf
Gold,2d6cfbac-65db-490c-bae8-75087cd70da0
Explorer,ac5e67fd-1590-44e5-9968-c7baf50d4d81
Silver,a69967d2-f4f7-455f-862e-fce85e8dd947
Silver,6a20d2f6-5a53-4cae-a833-f35165b08c13
Explorer,8d42249d-42e3-4ac0-a2e6-c3272663c208
Platinum,3530043a-34b5-4e74-a3ed-325be6e19ce0
Gold,1c12fbca-2dc9-4441-b7e7-1282fdf15bd2
Platinum,9131d11d-d20f-4cc7-b4a4-5ad212f88e43
Platinum,89f595a3-6ee6-419c-a035-a1b332d037dd
Silver,59a101fc-105b-47ef-ac0e-fd7e1b571215
Platinum,0eec14ae-933b-4609-b5ad-845baf4ce52b
Gold,cc091f84-bbc2-4c77-b6ca-87416230b88f
Explorer,bf7226e2-81f1-4631-81f2-0864c1de81f2
Gold,2fae21f9-ac82-4028-a25e-48abb0b6e8bc
Explorer,ae663979-85e1-4815-befb-9439af210476
Platinum,992ca51b-e0c3-40d1-8cf1-b70227f9fbb4
Gold,fb046081-ab34-4b5d-b6cc-49b53ff2edb2
Platinum,faa2bda4-fd29-427c-88b1-f2ed999b086e
Platinum,e1b3cde3-102e-4388-b1ba-f5847b83233c
Explorer,c9062f79-fa03-464f-9ea9-d12a72b5bd31
Gold,e2d235ae-4fda-431e-a23d-c40e7615a40f
Silver,764e9831-6ba1-4ded-8d30-f04b93397727
Explorer,ecbf2c0d-83b7-4542-863a-42c16bad76a5
Silver,d7740b63-8cd9-4bb4-80d8-5abd585b3334
Platinum,989b9835-5b7e-44cb-abbb-e838380daeb4
Platinum,56bbe071-8ad5-43f8-b694-e50452fde93c
Gold,594dc0c9-1e68-4d12-b627-9081479b6e4e
Explorer,f04bea8a-f478-4124-9eec-057df8237e39
Platinum,11826d0e-60fa-4293-99da-7782e3d31fcc
Gold,e1e9667f-889c-4341-b484-332108ee340a
Explorer,a74027ad-e701-47a5-ac79-708f0a0a1219
Silver,df488319-4088-49d2-a37d-65acf875069c
Gold,a9e99251-2f52-48c4-8dd7-b4927762a169
Platinum,3d197eeb-4d71-4ef0-abc6-c9cf864efc32
Explorer,1ff9f398-c10e-4a82-ad5c-69589525914f
Gold,037616b1-286d-4bb3-b6c5-929093e8762c
Silver,f07838dd-93ea-4866-b45f-2494d882dc6d
Explorer,0070e968-fa08-466a-9b5a-a058b40d4277
Explorer,90f57b4b-1742-4bdc-b4fd-102e4d350fce
Silver,953a522a-1a3f-4ad8-b1f0-e77313528790
Silver,f0e1a3ab-8bb7-437d-a8f8-e6c1f312eeb9
Platinum,c7ab1806-b67d-4aab-9da3-8d26d6012fa1
Silver,16e2e575-f978-4d92-88cb-4a4a6535c013
Platinum,3511dca1-c556-475b-8200-4638e337a484
Platinum,30395f6d-a52b-41dc-8fed-32dca4ec15c3
Gold,b1f9929f-bd68-4653-b194-f0d997c383a7
Silver,ffeb8800-cd6a-443f-8050-724c8c03e6c0
Gold,e9db4e40-2ea1-4722-b63c-b20bf263e40c
Explorer,105d8c28-128d-4aea-bb21-2a40bf0c7bfa
Silver,02713f85-60e7-44a3-8329-45a5ce60a253
Explorer,982ff5b6-e9b2-4ba4-98b5-a640f93e58b7
Explorer,96ca5bd7-725c-4715-9480-94d1eb80db86
Platinum,449cdb0b-add2-434c-bc60-93c84131a45f
Explorer,b61b8c99-5b62-4d12-a6ee-e2c67506fb8e
Platinum,4791c92c-5792-44df-9437-0b284840e430
Platinum,406ab2ef-6bbd-436c-b787-18eb37c684b8
Silver,d1afda83-098f-46db-b8f8-39d85b1e3365
Silver,20393b2a-211e-4669-a502-2633e4da643b
Explorer,21d8d6af-3ab8-4860-8b3d-6d928db4e0b9
Platinum,a9e45460-7879-4967-a945-e4d436ebd35d
Platinum,08418fd8-a48f-482a-b4ce-888a78b6662d
Explorer,1175aaf2-2cc9-4ab9-9e35-2db7c59d1696
Platinum,19821f87-ead0-45f6-a1fa-18e2b0fcd662
Silver,ad7334d6-492c-43f8-bfda-4827fa21b497
Gold,1dccda1b-1191-40ff-a852-a65a5f05a187
Platinum,80f6876a-0025-4e4c-b70c-53572bef66a8
Silver,f4172fbb-43f1-48af-851a-149a40449cbc
Explorer,e2688670-3b6f-4a49-b07d-63f4ba90ff06
Platinum,53b67326-5a23-4c74-ad07-3b5e8ed1b253
Platinum,17b64784-9b09-4c13-8063-cda80e1b167a
Gold,81ae7bf6-350a-4af3-aa6f-8451e981bd68
Silver,bca54fe6-52fc-4bd2-a2ec-b1346cbc1551
Platinum,d4c5713c-d150-4998-909c-8e5e1f24a1d1
Gold,555bd899-b30d-4fd2-b07c-ed32efe33f34
Gold,81283013-1ae2-4dfc-9af6-7fc078a1d96a
Gold,7ec0289c-4531-499c-a812-e4171d9516f8
Gold,a96fba8d-2aaf-4b2e-b582-5fdbe98d64e2
Platinum,164d1b5d-62cb-43f3-a805-64ca077ac4bc
Silver,2ece6124-4b88-48fd-aa13-a09bf7605bfe
Platinum,6e773dd3-b341-41c9-aa62-7f6a89ddbdb3
Explorer,05489fe9-e534-4c38-8248-398c7b3dc698
Gold,4b6bf56b-82de-46ce-8276-226f252d842e
Platinum,8870d2ba-6b3e-4efc-861a-5518ed0469d8
Platinum,a2b51189-ebd4-4c72-8a54-a31a47e1710e
Platinum,f5bce3e7-2a6a-4680-8baa-42e33ed69760
Gold,320dbf7b-e51c-495f-b144-533e5010e4ba
Explorer,d8069a8a-75f7-40a1-a299-7a840edf1921
Explorer,0dc57311-8b3b-4407-8545-4b8213f07e0d
Platinum,63efebc2-e102-4939-b7cb-c90a90bb6d36
Gold,34458e4c-f140-4160-a51c-75ada0a38f2e
Gold,beaf2722-fdf1-427a-9fab-670d690e9708
Gold,a3e520f7-c156-42e6-b720-f31add29fdb1
Platinum,979bf04c-a862-4efa-a1ea-fd5e5626c48a
Explorer,1c1fade2-9025-40e0-99e0-603294a1a1fa
Gold,448539e1-57cf-4d11-b22e-2e57b2ce7352
Gold,f0fde288-bba9-4eb8-93dc-18c89ea26099
Silver,2e8a81b8-facb-47e3-adf4-fc156a58f971
Explorer,e08b5863-ad07-4f66-a37a-3a77cd1af7ce
